match_date,player_1,player_2,duration,match_round,player_1_scores,player_2_scores,winner,result,match_id,tournament_id,stats_link,player_1_id,player_2_id,p1_set1,p1_set2,p1_set3,p1_set4,p1_set5,p2_set1,p2_set2,p2_set3,p2_set4,p2_set5,best_of,winner_id
24-08-2024,A. Michelsen,M. Fucsovics,01:54,Round of 32,7 6,6(3) 4,Alex Michelsen,Completed,ms029,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms029,m0qi,f724,7,6,,,,6(3),4,,,,3,m0qi
24-08-2024,A. Rinderknech,C. O'Connell,01:29,Round of 32,6 6,3 4,Arthur Rinderknech,Completed,ms018,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms018,rc91,o483,6,6,,,,3,4,,,,3,rc91
24-08-2024,P. Carreno Busta,A. Shevchenko,01:09,Round of 32,6 6,2 2,Pablo Carreno Busta,Completed,ms026,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms026,cd85,s0h2,6,6,,,,2,2,,,,3,cd85
24-08-2024,C. Eubanks,H. Gaston,00:56,Round of 32,6 6,1 4,Christopher Eubanks,Completed,ms030,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms030,e865,g09o,6,6,,,,1,4,,,,3,e865
24-08-2024,P. Kotov,A. Muller,02:31,Round of 32,6 5 6,4 7 2,Pavel Kotov,Completed,ms021,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms021,k09f,mp20,6,5,6,,,4,7,2,,,3,k09f
24-08-2024,R. Hijikata,A. Cazaux,02:43,Round of 32,4 6 7,6 3 6(4),Rinky Hijikata,Completed,ms017,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms017,h0bh,c0h0,4,6,7,,,6,3,6(4),,,3,h0bh
24-08-2024,R. Safiullin,C. Moutet,01:20,Round of 32,6 7,1 5,Roman Safiullin,Completed,ms031,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms031,sx50,mw02,6,7,,,,1,5,,,,3,sx50
24-08-2024,S. Baez,Bye,00:00,Round of 64,,,Sebastian Baez,Completed,,6242,,b0bi,,,,,,,,,,,,3,b0bi
24-08-2024,F. Cerundolo,Bye,00:00,Round of 64,,,Francisco Cerundolo,Completed,,6242,,c0au,,,,,,,,,,,,3,c0au
24-08-2024,A. Mannarino,Bye,00:00,Round of 64,,,Adrian Mannarino,Completed,,6242,,me82,,,,,,,,,,,,3,me82
24-08-2024,L. Darderi,Bye,00:00,Round of 64,,,Luciano Darderi,Completed,,6242,,d0fj,,,,,,,,,,,,3,d0fj
24-08-2024,T. Martin Etcheverry,Bye,00:00,Round of 64,,,Tomas Martin Etcheverry,Completed,,6242,,,,,,,,,,,,,,3,ea24
24-08-2024,M. Navone,Bye,00:00,Round of 64,,,Mariano Navone,Completed,,6242,,n0bs,,,,,,,,,,,,3,n0bs
24-08-2024,N. Borges,Bye,00:00,Round of 64,,,Nuno Borges,Completed,,6242,,bt72,,,,,,,,,,,,3,bt72
24-08-2024,F. Marozsan,Bye,00:00,Round of 64,,,Fabian Marozsan,Completed,,6242,,m0ci,,,,,,,,,,,,3,m0ci
24-08-2024,L. Sonego,Bye,00:00,Round of 64,,,Lorenzo Sonego,Completed,,6242,,su87,,,,,,,,,,,,3,su87
24-08-2024,A. Michelsen,Bye,00:00,Round of 64,,,Alex Michelsen,Completed,,6242,,m0qi,,,,,,,,,,,,3,m0qi
24-08-2024,A. Rinderknech,Bye,00:00,Round of 64,,,Arthur Rinderknech,Completed,,6242,,rc91,,,,,,,,,,,,3,rc91
24-08-2024,A. Shevchenko,Bye,00:00,Round of 64,,,Alexander Shevchenko,Completed,,6242,,s0h2,,,,,,,,,,,,3,s0h2
24-08-2024,H. Gaston,Bye,00:00,Round of 64,,,Hugo Gaston,Completed,,6242,,g09o,,,,,,,,,,,,3,g09o
24-08-2024,P. Kotov,Bye,00:00,Round of 64,,,Pavel Kotov,Completed,,6242,,k09f,,,,,,,,,,,,3,k09f
24-08-2024,R. Hijikata,Bye,00:00,Round of 64,,,Rinky Hijikata,Completed,,6242,,h0bh,,,,,,,,,,,,3,h0bh
24-08-2024,R. Safiullin,Bye,00:00,Round of 64,,,Roman Safiullin,Completed,,6242,,sx50,,,,,,,,,,,,3,sx50
24-08-2024,Z. Bergs,R. Opelka,02:20,Round of 64,6 3 7,4 6 6(1),Zizou Bergs,Completed,ms057,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms057,bu13,o522,6,3,7,,,4,6,6(1),,,3,bu13
24-08-2024,P. Carreno Busta,O. Kumar,00:58,Round of 64,6 6,2 0,Pablo Carreno Busta,Completed,ms053,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms053,cd85,,6,6,,,,2,0,,,,3,cd85
24-08-2024,A. Cazaux,B. van de Zandschulp,01:41,Round of 64,6 7,1 6(3),Arthur Cazaux,Completed,ms034,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms034,c0h0,v812,6,7,,,,1,6(3),,,,3,c0h0
24-08-2024,B. Coric,S. Nagal,01:10,Round of 64,6 6,4 2,Borna Coric,Completed,ms033,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms033,cg80,n897,6,6,,,,4,2,,,,3,cg80
24-08-2024,C. Eubanks,A. Walton,02:05,Round of 64,2 7 6,6 5 4,Christopher Eubanks,Completed,ms061,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms061,e865,w09e,2,7,6,,,6,5,4,,,3,e865
24-08-2024,M. Fucsovics,T. Daniel,01:54,Round of 64,4 6 6,6 1 2,Marton Fucsovics,Completed,ms058,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms058,f724,da81,4,6,6,,,6,1,2,,,3,f724
24-08-2024,D. Goffin,J. Munar,02:34,Round of 64,7 4 6,5 6 3,David Goffin,Completed,ms038,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms038,gb88,mu94,7,4,6,,,5,6,3,,,3,gb88
24-08-2024,C. Moutet,N. Mejia,01:41,Round of 64,7 6,6(5) 1,Corentin Moutet,Completed,ms062,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms062,mw02,m0aw,7,6,,,,6(5),1,,,,3,mw02
24-08-2024,A. Muller,C. Lestienne,01:18,Round of 64,6 6,3 2,Alexandre Muller,Completed,ms042,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms042,mp20,lb66,6,6,,,,3,2,,,,3,mp20
24-08-2024,C. O'Connell,S. Kirchheimer,01:39,Round of 64,7 6,5 4,Christopher O'Connell,Completed,ms037,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms037,o483,,7,6,,,,5,4,,,,3,o483
24-08-2024,T. Seyboth Wild,J. Duckworth,02:01,Round of 64,3 6 6,6 3 4,Thiago Seyboth Wild,Completed,ms049,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms049,sx91,d994,3,6,6,,,6,3,4,,,3,sx91
24-08-2024,J. Shang,F. Comesana,01:09,Round of 64,6 6,2 1,Juncheng Shang,Completed,ms046,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms046,s0re,c0df,6,6,,,,2,1,,,,3,s0re
24-08-2024,D. Stricker,F. Coria,01:24,Round of 64,7 6,5 2,Dominic Stricker,Completed,ms045,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms045,s0la,ce77,7,6,,,,5,2,,,,3,s0la
24-08-2024,Z. Svajda,L. Djere,01:06,Round of 64,6 6,4 1,Zachary Svajda,Completed,ms041,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms041,s0k7,db63,6,6,,,,4,1,,,,3,s0k7
24-08-2024,L. Tien,T. Schoolkate,01:57,Round of 64,3 6 6,6 2 3,Learner Tien,Completed,ms050,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms050,t0ha,s0n0,3,6,6,,,6,2,3,,,3,t0ha
24-08-2024,A. Vukic,D. Evans,01:59,Round of 64,2 6 6,6 4 1,Aleksandar Vukic,Completed,ms054,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/ms054,v832,e687,2,6,6,,,6,4,1,,,3,v832
24-08-2024,O. Kumar,Z. Svajda,01:16,2nd Round Qualifying,6 6,2 4,Omni Kumar,Completed,qs005,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/qs005,,s0k7,6,6,,,,2,4,,,,3,
24-08-2024,T. Schoolkate,N. Mejia,02:26,2nd Round Qualifying,7 7,6(7) 6(6),Tristan Schoolkate,Completed,qs006,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/qs006,s0n0,m0aw,7,7,,,,6(7),6(6),,,,3,s0n0
24-08-2024,L. Tien,D. Suresh,01:11,2nd Round Qualifying,6 6,3 4,Learner Tien,Completed,qs007,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/qs007,t0ha,,6,6,,,,3,4,,,,3,t0ha
24-08-2024,S. Kirchheimer,T. Kwiatkowski,01:24,2nd Round Qualifying,6 6,3 4,Strong Kirchheimer,Completed,qs004,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/qs004,,,6,6,,,,3,4,,,,3,hc21
24-08-2024,Z. Svajda,M. Borisiouk,01:04,1st Round Qualifying,6 6,1 1,Zachary Svajda,Completed,qs010,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/qs010,s0k7,,6,6,,,,1,1,,,,3,s0k7
24-08-2024,T. Schoolkate,L. Pow,00:56,1st Round Qualifying,6 6,0 1,Tristan Schoolkate,Completed,qs012,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/qs012,s0n0,,6,6,,,,0,1,,,,3,s0n0
24-08-2024,L. Tien,A. Martin,01:45,1st Round Qualifying,7 6,6(2) 3,Learner Tien,Completed,qs014,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/qs014,t0ha,mf35,7,6,,,,6(2),3,,,,3,t0ha
24-08-2024,N. Mejia,K. Pannu,01:06,1st Round Qualifying,6 6,1 1,Nicolas Mejia,Completed,qs013,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/qs013,m0aw,,6,6,,,,1,1,,,,3,m0aw
24-08-2024,T. Kwiatkowski,S. Mansouri,02:46,1st Round Qualifying,7 4 7,6(7) 6 6(5),Thai-Son Kwiatkowski,Completed,qs009,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/qs009,,,7,4,7,,,6(7),6,6(5),,,3,k0hc
24-08-2024,D. Suresh,A. Zakharov,01:27,1st Round Qualifying,7 6,6(5) 2,Dhakshineswar Suresh,Completed,qs015,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/qs015,,z0ab,7,6,,,,6(5),2,,,,3,s0ak
24-08-2024,O. Kumar,R. Seggerman,01:12,1st Round Qualifying,6 6,1 4,Omni Kumar,Completed,qs011,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/qs011,,s0dl,6,6,,,,1,4,,,,3,
24-08-2024,S. Kirchheimer,R. Fishback,01:26,1st Round Qualifying,6 7,1 5,Strong Kirchheimer,Completed,qs008,6242,https://www.atptour.com//en/scores/stats-centre/archive/2024/6242/qs008,,,6,7,,,,1,5,,,,3,hc21
08-09-2024,J. Sinner,T. Fritz,02:15,Finals,6 6 7,3 4 5,Jannik Sinner,Completed,ms001,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms001,s0ag,fb98,6,6,7,,,3,4,5,,,5,s0ag
08-09-2024,J. Sinner,J. Draper,03:03,Semi-Finals,7 7 6,5 6(3) 2,Jannik Sinner,Completed,ms002,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms002,s0ag,d0co,7,7,6,,,5,6(3),2,,,5,s0ag
08-09-2024,T. Fritz,F. Tiafoe,03:18,Semi-Finals,4 7 4 6 6,6 5 6 4 1,Taylor Fritz,Completed,ms003,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms003,fb98,td51,4,7,4,6,6,6,5,6,4,1,5,fb98
08-09-2024,J. Sinner,D. Medvedev,02:39,Quarter-Finals,6 1 6 6,2 6 1 4,Jannik Sinner,Completed,ms004,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms004,s0ag,mm58,6,1,6,6,,2,6,1,4,,5,s0ag
08-09-2024,T. Fritz,A. Zverev,03:26,Quarter-Finals,7 3 6 7,6(2) 6 4 6(3),Taylor Fritz,Completed,ms006,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms006,fb98,z355,7,3,6,7,,6(2),6,4,6(3),,5,fb98
08-09-2024,F. Tiafoe,G. Dimitrov,03:04,Quarter-Finals,6 6(5) 6 4,3 7 3 1,Frances Tiafoe,Completed,ms007,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms007,td51,d875,6,6(5),6,4,,3,7,3,1,,5,td51
08-09-2024,J. Draper,A. de Minaur,02:07,Quarter-Finals,6 7 6,3 5 2,Jack Draper,Completed,ms005,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms005,d0co,dh58,6,7,6,,,3,5,2,,,5,d0co
08-09-2024,J. Sinner,T. Paul,02:42,Round of 16,7 7 6,6(3) 6(5) 1,Jannik Sinner,Completed,ms008,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms008,s0ag,pl56,7,7,6,,,6(3),6(5),1,,,5,s0ag
08-09-2024,A. Zverev,B. Nakashima,02:36,Round of 16,3 6 6 6,6 1 2 2,Alexander Zverev,Completed,ms013,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms013,z355,n0ae,3,6,6,6,,6,1,2,2,,5,z355
08-09-2024,D. Medvedev,N. Borges,01:51,Round of 16,6 6 6,0 1 3,Daniil Medvedev,Completed,ms009,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms009,mm58,bt72,6,6,6,,,0,1,3,,,5,mm58
08-09-2024,G. Dimitrov,A. Rublev,03:39,Round of 16,6 7 1 3 6,3 6(3) 6 6 3,Grigor Dimitrov,Completed,ms014,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms014,d875,re44,6,7,1,3,6,3,6(3),6,6,3,5,d875
08-09-2024,T. Fritz,C. Ruud,02:43,Round of 16,3 6 6 6,6 4 3 2,Taylor Fritz,Completed,ms012,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms012,fb98,rh16,3,6,6,6,,6,4,3,2,,5,fb98
08-09-2024,A. de Minaur,J. Thompson,02:57,Round of 16,6 3 6 7,0 6 3 5,Alex de Minaur,Completed,ms011,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms011,dh58,tc61,6,3,6,7,,0,6,3,5,,5,dh58
08-09-2024,F. Tiafoe,A. Popyrin,03:02,Round of 16,6 7 2 6,4 6(3) 6 3,Frances Tiafoe,Completed,ms015,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms015,td51,p09z,6,7,2,6,,4,6(3),6,3,,5,td51
08-09-2024,J. Draper,T. Machac,01:42,Round of 16,6 6 6,3 1 2,Jack Draper,Completed,ms010,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms010,d0co,m0fh,6,6,6,,,3,1,2,,,5,d0co
08-09-2024,J. Sinner,C. O'Connell,01:53,Round of 32,6 6 6,1 4 2,Jannik Sinner,Completed,ms016,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms016,s0ag,o483,6,6,6,,,1,4,2,,,5,s0ag
08-09-2024,A. Popyrin,N. Djokovic,03:19,Round of 32,6 6 2 6,4 4 6 4,Alexei Popyrin,Completed,ms031,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms031,p09z,d643,6,6,2,6,,4,4,6,4,,5,p09z
08-09-2024,A. Zverev,T. Martin Etcheverry,03:36,Round of 32,5 7 6 6,7 5 1 3,Alexander Zverev,Completed,ms027,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms027,z355,,5,7,6,6,,7,5,1,3,,5,z355
08-09-2024,D. Medvedev,F. Cobolli,02:18,Round of 32,6 6 6,3 4 3,Daniil Medvedev,Completed,ms019,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms019,mm58,c0e9,6,6,6,,,3,4,3,,,5,mm58
08-09-2024,A. Rublev,J. Lehecka,02:03,Round of 32,6 7 6,3 5 4,Andrey Rublev,Completed,ms028,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms028,re44,l0bv,6,7,6,,,3,5,4,,,5,re44
08-09-2024,C. Ruud,J. Shang,03:44,Round of 32,6(1) 3 6 6 6,7 6 0 3 1,Casper Ruud,Completed,ms024,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms024,rh16,s0re,6(1),3,6,6,6,7,6,0,3,1,5,rh16
08-09-2024,G. Dimitrov,T. Griekspoor,01:40,Round of 32,6 6 6,3 3 1,Grigor Dimitrov,Completed,ms029,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms029,d875,gj37,6,6,6,,,3,3,1,,,5,d875
08-09-2024,A. de Minaur,D. Evans,02:48,Round of 32,6 6(4) 6 6,3 7 0 0,Alex de Minaur,Completed,ms022,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms022,dh58,e687,6,6(4),6,6,,3,7,0,0,,5,dh58
08-09-2024,T. Fritz,F. Comesana,02:00,Round of 32,6 6 6,3 4 2,Taylor Fritz,Completed,ms025,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms025,fb98,c0df,6,6,6,,,3,4,2,,,5,fb98
08-09-2024,F. Tiafoe,B. Shelton,04:03,Round of 32,4 7 6(5) 6 6,6 5 7 4 3,Frances Tiafoe,Completed,ms030,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms030,td51,s0s1,4,7,6(5),6,6,6,5,7,4,3,5,td51
08-09-2024,T. Paul,G. Diallo,03:26,Round of 32,6(5) 6 6 7,7 3 1 6(3),Tommy Paul,Completed,ms017,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms017,pl56,d0f6,6(5),6,6,7,,7,3,1,6(3),,5,pl56
08-09-2024,B. Nakashima,L. Musetti,03:12,Round of 32,6 3 6 7,2 6 3 6(4),Brandon Nakashima,Completed,ms026,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms026,n0ae,m0ej,6,3,6,7,,2,6,3,6(4),,5,n0ae
08-09-2024,J. Draper,B. van de Zandschulp,02:14,Round of 32,6 6 6,3 4 2,Jack Draper,Completed,ms020,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms020,d0co,v812,6,6,6,,,3,4,2,,,5,d0co
08-09-2024,J. Thompson,M. Arnaldi,02:33,Round of 32,7 6 7,5 2 6(5),Jordan Thompson,Completed,ms023,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms023,tc61,a0fc,7,6,7,,,5,2,6(5),,,5,tc61
08-09-2024,N. Borges,J. Mensik,03:48,Round of 32,6(5) 6 3 7 6,7 1 6 6(6) 0,Nuno Borges,Completed,ms018,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms018,bt72,m0ni,6(5),6,3,7,6,7,1,6,6(6),0,5,bt72
08-09-2024,T. Machac,D. Goffin,01:34,Round of 32,6 6 6,3 1 2,Tomas Machac,Completed,ms021,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms021,m0fh,gb88,6,6,6,,,3,1,2,,,5,m0fh
08-09-2024,J. Sinner,A. Michelsen,01:39,Round of 64,6 6 6,4 0 2,Jannik Sinner,Completed,ms032,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms032,s0ag,m0qi,6,6,6,,,4,0,2,,,5,s0ag
08-09-2024,N. Djokovic,L. Djere,02:16,Round of 64,6 6 2,4 4 0,Novak Djokovic,Completed,ms063,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms063,d643,db63,6,6,2,,,4,4,0,,,5,db59
08-09-2024,B. van de Zandschulp,C. Alcaraz,02:19,Round of 64,6 7 6,1 5 4,Botic van de Zandschulp,Completed,ms040,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms040,v812,a0e2,6,7,6,,,1,5,4,,,5,v812
08-09-2024,A. Zverev,A. Muller,02:26,Round of 64,6 7 6,4 6(5) 1,Alexander Zverev,Completed,ms055,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms055,z355,mp20,6,7,6,,,4,6(5),1,,,5,z355
08-09-2024,D. Medvedev,F. Marozsan,02:04,Round of 64,6 6 7,3 2 6(5),Daniil Medvedev,Completed,ms039,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms039,mm58,m0ci,6,6,7,,,3,2,6(5),,,5,mm58
08-09-2024,A. Rublev,A. Rinderknech,04:06,Round of 64,4 5 6 6 6,6 7 1 2 2,Andrey Rublev,Completed,ms056,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms056,re44,rc91,4,5,6,6,6,6,7,1,2,2,5,re44
08-09-2024,J. Thompson,H. Hurkacz,02:23,Round of 64,7 6 7,6(2) 1 5,Jordan Thompson,Completed,ms047,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms047,tc61,hb71,7,6,7,,,6(2),1,5,,,5,tc61
08-09-2024,C. Ruud,G. Monfils,02:55,Round of 64,6 6 2 7,4 2 6 6(3),Casper Ruud,Completed,ms048,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms048,rh16,mc65,6,6,2,7,,4,2,6,6(3),,5,rh16
08-09-2024,G. Dimitrov,R. Hijikata,02:10,Round of 64,6 6 7,1 1 6(4),Grigor Dimitrov,Completed,ms059,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms059,d875,h0bh,6,6,7,,,1,1,6(4),,,5,d875
08-09-2024,A. de Minaur,O. Virtanen,02:17,Round of 64,7 6 7,5 1 6(3),Alex de Minaur,Completed,ms044,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms044,dh58,v0am,7,6,7,,,5,1,6(3),,,5,dh58
08-09-2024,T. Fritz,M. Berrettini,02:09,Round of 64,6 7 6,3 6(1) 1,Taylor Fritz,Completed,ms051,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms051,fb98,bk40,6,7,6,,,3,6(1),1,,,5,fb98
08-09-2024,B. Shelton,R. Bautista Agut,02:08,Round of 64,6 6 6,3 4 4,Ben Shelton,Completed,ms060,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms060,s0s1,bd06,6,6,6,,,3,4,4,,,5,s0s1
08-09-2024,T. Paul,M. Purcell,01:16,Round of 64,7 6 1,5 0 0,Tommy Paul,Completed,ms035,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms035,pl56,ph71,7,6,1,,,5,0,0,,,5,pl56
08-09-2024,T. Machac,S. Korda,02:05,Round of 64,6 6 6,4 2 4,Tomas Machac,Completed,ms043,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms043,m0fh,k0ah,6,6,6,,,4,2,4,,,5,m0fh
08-09-2024,F. Comesana,U. Humbert,03:01,Round of 64,5 6 6 6,7 4 4 4,Francisco Comesana,Completed,ms050,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms050,c0df,hh26,5,6,6,6,,7,4,4,4,,5,c0df
08-09-2024,L. Musetti,M. Kecmanovic,03:47,Round of 64,3 6 6 2 7,6 4 4 6 5,Lorenzo Musetti,Completed,ms053,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms053,m0ej,ki95,3,6,6,2,7,6,4,4,6,5,5,m0ej
08-09-2024,F. Tiafoe,A. Shevchenko,01:36,Round of 64,6 6 1,4 1 0,Frances Tiafoe,Completed,ms061,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms061,td51,s0h2,6,6,1,,,4,1,0,,,5,td51
08-09-2024,T. Griekspoor,S. Baez,00:55,Round of 64,6 2,1 0,Tallon Griekspoor,Completed,ms058,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms058,gj37,b0bi,6,2,,,,1,0,,,,5,gj37
08-09-2024,G. Diallo,A. Fils,03:29,Round of 64,7 6(3) 6 6,5 7 4 4,Gabriel Diallo,Completed,ms034,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms034,d0f6,f0f1,7,6(3),6,6,,5,7,4,4,,5,d0f6
08-09-2024,J. Draper,F. Diaz Acosta,02:05,Round of 64,6 6 6,4 2 2,Jack Draper,Completed,ms041,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms041,d0co,d0cg,6,6,6,,,4,2,2,,,5,d0co
08-09-2024,A. Popyrin,P. Martinez,01:49,Round of 64,6 6 6,2 4 0,Alexei Popyrin,Completed,ms062,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms062,p09z,mo44,6,6,6,,,2,4,0,,,5,p09z
08-09-2024,T. Martin Etcheverry,F. Cerundolo,04:04,Round of 64,6 4 6 1 6,3 6 4 6 3,Tomas Martin Etcheverry,Completed,ms054,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms054,,c0au,6,4,6,1,6,3,6,4,6,3,5,ea24
08-09-2024,M. Arnaldi,R. Safiullin,02:04,Round of 64,6 6 6,2 4 4,Matteo Arnaldi,Completed,ms046,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms046,a0fc,sx50,6,6,6,,,2,4,4,,,5,a0fc
08-09-2024,F. Cobolli,Z. Bergs,03:24,Round of 64,4 6 7 6,6 3 5 3,Flavio Cobolli,Completed,ms038,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms038,c0e9,bu13,4,6,7,6,,6,3,5,3,,5,c0e9
08-09-2024,J. Lehecka,M. Krueger,03:59,Round of 64,6(5) 0 6 6 7,7 6 4 4 5,Jiri Lehecka,Completed,ms057,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms057,l0bv,kc12,6(5),0,6,6,7,7,6,4,4,5,5,l0bv
08-09-2024,N. Borges,T. Kokkinakis,02:48,Round of 64,6 7 7,4 5 5,Nuno Borges,Completed,ms036,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms036,bt72,kd46,6,7,7,,,4,5,5,,,5,bt72
08-09-2024,D. Evans,M. Navone,02:37,Round of 64,6 6 6,4 3 3,Daniel Evans,Completed,ms045,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms045,e687,n0bs,6,6,6,,,4,3,3,,,5,e687
08-09-2024,D. Goffin,A. Mannarino,03:47,Round of 64,6(8) 6 6 7,7 3 2 6(1),David Goffin,Completed,ms042,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms042,gb88,me82,6(8),6,6,7,,7,3,2,6(1),,5,gb88
08-09-2024,J. Mensik,T. Schoolkate,04:14,Round of 64,6(4) 2 6 7 7,7 6 2 6(5) 6(3),Jakub Mensik,Completed,ms037,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms037,m0ni,s0n0,6(4),2,6,7,7,7,6,2,6(5),6(3),5,m0ni
08-09-2024,B. Nakashima,A. Cazaux,02:03,Round of 64,6 6 6,4 4 2,Brandon Nakashima,Completed,ms052,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms052,n0ae,c0h0,6,6,6,,,4,4,2,,,5,n0ae
08-09-2024,C. O'Connell,M. Bellucci,02:48,Round of 64,6 6 3 6,3 4 6 3,Christopher O'Connell,Completed,ms033,560,https://www.atptour.com//en/scores/match-stats/archive/2024/560/ms033,o483,b0gg,6,6,3,6,,3,4,6,3,,5,o483
