match_id,tournament_id,player_1,player_2,p1_id,p2_id,p1_serve_rating,p1_aces,p1_double_faults,p1_first_serve,p1_1st_serve_points_won,p1_2nd_serve_points_won,p1_break_points_saved,p1_service_games_played,p1_return_rating,p1_1st_serve_return_points_won,p1_2nd_serve_return_points_won,p1_break_points_converted,p1_return_games_played,p1_net_points_won,p1_winners,p1_unforced_errors,p1_service_points_won,p1_return_points_won,p1_total_points_won,p1_max_speed,p1_1st_serve_average_speed,p1_2nd_serve_average_speed,p2_serve_rating,p2_aces,p2_double_faults,p2_first_serve,p2_1st_serve_points_won,p2_2nd_serve_points_won,p2_break_points_saved,p2_service_games_played,p2_return_rating,p2_1st_serve_return_points_won,p2_2nd_serve_return_points_won,p2_break_points_converted,p2_return_games_played,p2_net_points_won,p2_winners,p2_unforced_errors,p2_service_points_won,p2_return_points_won,p2_total_points_won,p2_max_speed,p2_1st_serve_average_speed,p2_2nd_serve_average_speed
ms013,8996.0,F. Comesana,S. Baez,c0df,b0bi,252.0,11.0,3.0,68/121,45/68,27/53,9/13,17.0,170.0,23/70,13/30,3/4,16.0,9/17,30.0,58.0,72/121,36/100,108/221,,,,275.0,1.0,2.0,70/100,47/70,17/30,1/4,16.0,137.0,23/68,26/53,4/13,17.0,7/11,28.0,44.0,64/100,49/121,113/221,,,
ms012,8996.0,M. Navone,D. Dzumhur,n0bs,d923,259.0,3.0,5.0,61/87,39/61,14/26,3/7,14.0,136.0,30/74,16/36,3/10,14.0,5/13,23.0,56.0,53/87,46/110,99/197,,,,260.0,0.0,3.0,74/110,44/74,20/36,7/10,14.0,168.0,22/61,12/26,4/7,14.0,4/5,19.0,38.0,64/110,34/87,98/197,,,
ms014,8996.0,C. Ugo cara...C. UGO CARABELLI,T. MonteiroT. MONTEIRO,u182,mj08,280.0,7.0,6.0,67/96,57/67,9/29,6/7,15.0,112.0,18/66,18/38,2/8,16.0,4/4,25.0,34.0,66/96,36/104,102/200,,,,277.0,5.0,4.0,66/104,48/66,20/38,6/8,16.0,105.0,10/67,20/29,1/7,15.0,10/15,30.0,49.0,68/104,30/96,98/200,,,
ms008,8996.0,F. Cerundol...F. CERUNDOLO,Y. HanfmannY. HANFMANN,c0au,h997,266.0,9.0,3.0,65/110,45/65,25/45,10/13,15.0,164.0,22/63,14/31,4/7,15.0,5/6,32.0,45.0,70/110,36/94,106/204,,,,260.0,3.0,3.0,63/94,41/63,17/31,3/7,15.0,118.0,20/65,20/45,3/13,15.0,11/12,23.0,52.0,58/94,40/110,98/204,,,
ms010,8996.0,P. Martinez,L. Djere,mo44,db63,219.0,0.0,3.0,41/57,25/41,4/16,7/10,8.0,72.0,6/39,9/16,0/4,9.0,2/3,5.0,20.0,29/57,15/55,44/112,,,,304.0,13.0,3.0,39/55,33/39,7/16,4/4,9.0,182.0,16/41,12/16,3/10,8.0,4/7,33.0,27.0,40/55,28/57,68/112,,,
ms009,8996.0,C. GarinC. GARIN,T. Etchever...T. ETCHEVERRY,gd64,ea24,222.0,1.0,1.0,27/51,15/27,14/24,4/8,9.0,102.0,11/39,9/21,1/5,9.0,4/5,11.0,27.0,29/51,20/60,49/111,,,,284.0,6.0,3.0,39/60,28/39,12/21,4/5,9.0,181.0,12/27,10/24,4/8,9.0,6/8,17.0,23.0,40/60,22/51,62/111,,,
ms011,8996.0,G. Heide,J. Faria,h0du,f0f2,284.0,12.0,10.0,67/130,57/67,33/63,12/13,17.0,57.0,10/62,19/47,0/4,17.0,6/7,34.0,43.0,90/130,29/109,119/239,,,,303.0,16.0,8.0,62/109,52/62,28/47,4/4,17.0,76.0,10/67,30/63,1/13,17.0,6/11,47.0,49.0,80/109,40/130,120/239,,,
ms019,8996.0,H. GastonH. GASTON,T. Etchever...T. ETCHEVERRY,g09o,ea24,184.0,0.0,6.0,30/65,17/30,14/35,9/14,9.0,91.0,10/26,6/23,1/7,8.0,3/6,13.0,22.0,31/65,16/49,47/114,,,,278.0,4.0,0.0,26/49,16/26,17/23,6/7,8.0,195.0,13/30,21/35,5/14,9.0,5/10,18.0,18.0,33/49,34/65,67/114,,,
ms024,8996.0,M. NavoneM. NAVONE,A. Shevchen...A. SHEVCHENKO,n0bs,s0h2,284.0,0.0,2.0,31/48,23/31,10/17,2/3,8.0,258.0,12/31,12/14,5/7,8.0,2/2,9.0,13.0,33/48,24/45,57/93,,,,182.0,2.0,1.0,31/45,19/31,2/14,2/7,8.0,113.0,8/31,7/17,1/3,8.0,1/2,9.0,26.0,21/45,15/48,36/93,,,
ms028,8996.0,N. JarryN. JARRY,C. Ugo cara...C. UGO CARABELLI,j551,u182,284.0,7.0,6.0,57/108,48/57,27/51,2/3,16.0,85.0,17/73,19/46,1/7,17.0,11/17,25.0,54.0,75/108,36/119,111/227,,,,291.0,3.0,4.0,73/119,56/73,27/46,6/7,17.0,102.0,9/57,24/51,1/3,16.0,2/2,17.0,31.0,83/119,33/108,116/227,,,
ms023,8996.0,J. Faria,L. Darderi,f0f2,d0fj,313.0,12.0,3.0,40/59,33/40,11/19,4/4,10.0,130.0,9/33,14/27,2/7,9.0,2/3,23.0,17.0,44/59,23/60,67/119,,,,253.0,1.0,2.0,33/60,24/33,13/27,5/7,9.0,60.0,7/40,8/19,0/4,10.0,2/3,13.0,21.0,37/60,15/59,52/119,,,
ms026,8996.0,F. Meligeni...F. MELIGENI ALVES,F. ComesanaF. COMESANA,mw75,c0df,295.0,4.0,1.0,65/91,47/65,13/26,9/9,12.0,54.0,12/51,10/33,0/8,12.0,7/10,24.0,43.0,60/91,22/84,82/175,,,,310.0,8.0,1.0,51/84,39/51,23/33,8/8,12.0,78.0,18/65,13/26,0/9,12.0,7/11,21.0,25.0,62/84,31/91,93/175,,,
ms030,8996.0,F. CoriaF. CORIA,T. Barrios ...T. BARRIOS VERA,ce77,bs86,292.0,2.0,3.0,22/36,18/22,7/14,0/0,6.0,282.0,17/34,16/20,6/9,7.0,0/0,20.0,12.0,25/36,33/54,58/90,,,,148.0,3.0,1.0,34/54,17/34,4/20,3/9,7.0,68.0,4/22,7/14,0/0,6.0,2/8,11.0,26.0,21/54,11/36,32/90,,,
ms025,8996.0,C. Moutet,D. Dzumhur,mw02,d923,249.0,2.0,3.0,51/76,29/51,16/25,6/11,13.0,131.0,22/65,11/21,2/7,12.0,8/9,22.0,29.0,45/76,33/86,78/162,,,,271.0,0.0,4.0,65/86,43/65,10/21,5/7,12.0,163.0,22/51,9/25,5/11,13.0,8/13,14.0,27.0,53/86,31/76,84/162,,,
ms029,8996.0,J. Cerundol...J. CERUNDOLO,T. MonteiroT. MONTEIRO,c0c8,mj08,248.0,10.0,6.0,50/98,38/50,22/48,9/13,15.0,154.0,21/63,20/37,4/10,15.0,2/2,17.0,26.0,60/98,41/100,101/198,,,,247.0,3.0,9.0,63/100,42/63,17/37,6/10,15.0,136.0,12/50,26/48,4/13,15.0,9/13,28.0,51.0,59/100,38/98,97/198,,,
ms021,8996.0,I. Buse,L. Djere,b0id,db63,218.0,1.0,4.0,49/87,30/49,16/38,8/12,10.0,125.0,11/42,13/24,1/3,9.0,1/4,10.0,25.0,46/87,24/66,70/153,,,,273.0,5.0,3.0,42/66,31/42,11/24,2/3,9.0,170.0,19/49,22/38,4/12,10.0,5/7,27.0,37.0,42/66,41/87,83/153,,,
ms018,8996.0,C. Garin,J. Ficovich,gd64,fa43,273.0,9.0,2.0,58/87,39/58,17/29,4/7,14.0,120.0,23/66,20/44,3/16,14.0,9/20,30.0,40.0,56/87,43/110,99/197,,,,259.0,3.0,1.0,66/110,43/66,24/44,13/16,14.0,138.0,19/58,12/29,3/7,14.0,6/12,25.0,38.0,67/110,31/87,98/197,,,
ms017,8996.0,Y. HanfmannY. HANFMANN,F. Diaz aco...F. DIAZ ACOSTA,h997,d0cg,283.0,3.0,1.0,33/51,27/33,10/18,1/3,10.0,195.0,15/40,20/32,5/10,11.0,3/5,19.0,20.0,37/51,35/72,72/123,,,,209.0,4.0,6.0,40/72,25/40,12/32,5/10,11.0,149.0,6/33,8/18,2/3,10.0,3/4,19.0,34.0,37/72,14/51,51/123,,,
ms022,8996.0,G. HeideG. HEIDE,T. Seyboth ...T. SEYBOTH WILD,h0du,sx91,313.0,7.0,4.0,39/62,29/39,17/23,3/3,10.0,160.0,14/45,18/32,3/7,10.0,8/9,25.0,18.0,46/62,32/77,78/139,,,,241.0,5.0,6.0,45/77,31/45,14/32,4/7,10.0,52.0,10/39,6/23,0/3,10.0,5/8,21.0,34.0,45/77,16/62,61/139,,,
qs004,8996.0,J. Cerundol...J. CERUNDOLO,O. LuzO. LUZ,c0c8,lf26,309.0,6.0,3.0,26/49,22/26,16/23,1/1,9.0,166.0,9/30,19/31,3/8,8.0,2/6,16.0,11.0,38/49,28/61,66/110,,,,219.0,1.0,3.0,30/61,21/30,12/31,5/8,8.0,46.0,4/26,7/23,0/1,9.0,9/12,15.0,37.0,33/61,11/49,44/110,,,
qs005,8996.0,T. Tirante,G. Heide,t0a1,h0du,271.0,7.0,4.0,61/101,42/61,24/40,3/6,16.0,47.0,4/49,14/36,0/3,16.0,3/8,28.0,43.0,66/101,18/85,84/186,,,,313.0,11.0,3.0,49/85,45/49,22/36,3/3,16.0,140.0,19/61,16/40,3/6,16.0,3/6,33.0,29.0,67/85,35/101,102/186,,,
qs006,8996.0,R. Burrucha...R. BURRUCHAGA,J. FicovichJ. FICOVICH,b0fv,fa43,215.0,2.0,8.0,52/93,32/52,19/41,4/11,15.0,178.0,23/52,17/42,4/6,15.0,14/23,35.0,48.0,51/93,40/94,91/187,,,,246.0,5.0,0.0,52/94,29/52,25/42,2/6,15.0,202.0,20/52,22/41,7/11,15.0,5/12,20.0,36.0,54/94,42/93,96/187,,,
qs007,8996.0,F. Meligeni...F. MELIGENI ALVES,J. VarillasJ. VARILLAS,mw75,v836,314.0,6.0,1.0,33/49,27/33,10/16,0/0,9.0,158.0,15/43,9/16,3/9,9.0,1/1,27.0,14.0,37/49,24/59,61/108,,,,250.0,3.0,0.0,43/59,28/43,7/16,6/9,9.0,56.0,6/33,6/16,0/0,9.0,1/3,15.0,16.0,35/59,12/49,47/108,,,
qs008,8996.0,J. Cerundol...J. CERUNDOLO,M. SotoM. SOTO,c0c8,s0ek,262.0,9.0,5.0,27/50,23/27,10/23,0/2,9.0,227.0,14/29,14/26,5/8,8.0,2/3,14.0,21.0,33/50,28/55,61/105,,,,188.0,1.0,1.0,29/55,15/29,12/26,3/8,8.0,194.0,4/27,13/23,2/2,9.0,8/12,15.0,30.0,27/55,17/50,44/105,,,
qs010,8996.0,T. TiranteT. TIRANTE,P. Martin t...P. MARTIN TIFFON,t0a1,m0ea,305.0,4.0,1.0,33/44,28/33,6/11,0/1,9.0,199.0,10/29,18/28,4/8,8.0,0/1,13.0,13.0,34/44,28/57,62/101,,,,202.0,4.0,4.0,29/57,19/29,10/28,4/8,8.0,172.0,5/33,5/11,1/1,9.0,0/1,11.0,27.0,29/57,10/44,39/101,,,
qs012,8996.0,R. Burrucha...R. BURRUCHAGA,K. Feldbaus...K. FELDBAUSCH,b0fv,f0f4,233.0,0.0,8.0,62/101,38/62,18/39,6/11,15.0,195.0,25/62,18/31,7/14,15.0,12/13,17.0,48.0,56/101,43/93,99/194,,,,220.0,0.0,5.0,62/93,37/62,13/31,7/14,15.0,171.0,24/62,21/39,5/11,15.0,5/6,22.0,54.0,50/93,45/101,95/194,,,
qs014,8996.0,F. Meligeni...F. MELIGENI ALVES,B. MallaB. MALLA,mw75,mm24,283.0,4.0,4.0,46/66,29/46,12/20,4/5,10.0,165.0,21/47,15/29,4/14,10.0,8/12,25.0,37.0,41/66,36/76,77/142,,,,225.0,3.0,4.0,47/76,26/47,14/29,10/14,10.0,107.0,17/46,8/20,1/5,10.0,3/3,15.0,24.0,40/76,25/66,65/142,,,
qs011,8996.0,G. Olivieri,G. Heide,o660,h0du,204.0,0.0,2.0,39/50,23/39,2/11,6/10,8.0,43.0,4/21,5/21,0/1,8.0,2/4,6.0,13.0,25/50,9/42,34/92,,,,307.0,1.0,1.0,21/42,17/21,16/21,1/1,8.0,213.0,16/39,9/11,4/10,8.0,10/11,27.0,23.0,33/42,25/50,58/92,,,
qs013,8996.0,A. Vallejo,J. Ficovich,v0dp,fa43,209.0,3.0,3.0,31/59,18/31,12/28,9/13,9.0,66.0,6/32,8/17,0/4,8.0,2/10,19.0,31.0,30/59,14/49,44/108,,,,299.0,2.0,2.0,32/49,26/32,9/17,4/4,8.0,174.0,13/31,16/28,4/13,9.0,2/4,15.0,14.0,35/49,29/59,64/108,,,
qs015,8996.0,E. Nava,J. Varillas,n0am,v836,255.0,5.0,3.0,32/56,26/32,9/24,1/3,9.0,55.0,8/33,7/23,0/2,10.0,1/3,15.0,35.0,35/56,15/56,50/112,,,,305.0,1.0,0.0,33/56,25/33,16/23,2/2,10.0,170.0,6/32,15/24,2/3,9.0,5/5,13.0,16.0,41/56,21/56,62/112,,,
qs009,8996.0,R. Seggerma...R. SEGGERMAN,O. LuzO. LUZ,s0dl,lf26,256.0,11.0,6.0,48/82,36/48,13/34,3/5,11.0,50.0,4/33,9/24,0/0,10.0,10/20,27.0,30.0,49/82,13/57,62/139,,,,309.0,4.0,2.0,33/57,29/33,15/24,0/0,10.0,145.0,12/48,21/34,2/5,11.0,6/6,23.0,22.0,44/57,33/82,77/139,,,
ms001,404.0,H. Rune,J. Draper,r0dg,d0co,213.0,1.0,2.0,34/52,20/34,7/18,3/7,8.0,58.0,2/26,10/20,0/0,8.0,3/6,7.0,20.0,27/52,12/46,39/98,,,,304.0,10.0,0.0,26/46,24/26,10/20,0/0,8.0,209.0,14/34,11/18,4/7,8.0,4/6,21.0,16.0,34/46,25/52,59/98,,,
ms003,404.0,J. Draper,C. Alcaraz,d0co,a0e2,249.0,4.0,2.0,47/69,30/47,11/22,5/9,12.0,207.0,14/39,17/31,4/5,11.0,6/8,13.0,24.0,41/69,31/70,72/139,,,,228.0,3.0,4.0,39/70,25/39,14/31,1/5,11.0,164.0,17/47,11/22,4/9,12.0,13/18,26.0,30.0,39/70,28/69,67/139,,,
ms002,404.0,H. Rune,D. Medvedev,r0dg,mm58,291.0,1.0,2.0,47/70,34/47,14/23,1/2,11.0,182.0,10/30,14/30,3/4,11.0,7/10,20.0,28.0,48/70,24/60,72/130,,,,244.0,2.0,0.0,30/60,20/30,16/30,1/4,11.0,126.0,13/47,9/23,1/2,11.0,10/13,16.0,27.0,36/60,22/70,58/130,,,
ms007,404.0,F. Cerundol...F. CERUNDOLO,C. AlcarazC. ALCARAZ,c0au,a0e2,254.0,1.0,4.0,57/73,38/57,5/16,1/3,10.0,85.0,12/48,10/25,1/9,11.0,7/9,17.0,33.0,43/73,22/73,65/146,,,,292.0,5.0,5.0,48/73,36/48,15/25,8/9,11.0,189.0,19/57,11/16,2/3,10.0,18/23,23.0,27.0,51/73,30/73,81/146,,,
ms005,404.0,A. Fils,D. Medvedev,f0f1,mm58,256.0,2.0,7.0,61/106,45/61,21/45,8/11,15.0,140.0,20/54,9/34,4/8,15.0,22/36,26.0,52.0,66/106,29/88,95/194,,,,272.0,5.0,3.0,54/88,34/54,25/34,4/8,15.0,127.0,16/61,24/45,3/11,15.0,3/3,17.0,30.0,59/88,40/106,99/194,,,
ms006,404.0,B. Shelton,J. Draper,s0s1,d0co,243.0,3.0,5.0,42/75,28/42,16/33,2/5,11.0,168.0,16/49,5/19,1/1,11.0,17/27,27.0,33.0,44/75,21/68,65/143,,,,305.0,3.0,1.0,49/68,33/49,14/19,0/1,11.0,172.0,14/42,17/33,3/5,11.0,11/15,20.0,9.0,47/68,31/75,78/143,,,
ms004,404.0,T. Griekspo...T. GRIEKSPOOR,H. RuneH. RUNE,gj37,r0dg,209.0,3.0,3.0,60/95,38/60,10/35,9/15,13.0,172.0,12/51,12/23,3/4,14.0,9/21,18.0,47.0,48/95,24/74,72/169,,,,274.0,6.0,0.0,51/74,39/51,11/23,1/4,14.0,194.0,22/60,25/35,6/15,13.0,8/9,33.0,26.0,50/74,47/95,97/169,,,
ms015,404.0,G. Dimitrov,C. Alcaraz,d875,a0e2,169.0,1.0,4.0,34/63,17/34,11/29,9/14,7.0,53.0,7/30,3/10,0/3,7.0,10/15,12.0,28.0,28/63,10/40,38/103,,,,324.0,6.0,2.0,30/40,23/30,7/10,3/3,7.0,219.0,17/34,18/29,5/14,7.0,6/7,20.0,14.0,30/40,35/63,65/103,,,
ms013,404.0,J. Draper,T. Fritz,d0co,fb98,292.0,8.0,2.0,35/57,32/35,10/22,0/1,11.0,180.0,10/40,9/17,3/4,11.0,7/7,23.0,17.0,42/57,19/57,61/114,,,,268.0,6.0,0.0,40/57,30/40,8/17,1/4,11.0,172.0,3/35,12/22,1/1,11.0,7/7,19.0,19.0,38/57,15/57,53/114,,,
ms014,404.0,F. Cerundol...F. CERUNDOLO,A. De minau...A. DE MINAUR,c0au,dh58,241.0,2.0,5.0,45/78,27/45,18/33,11/14,10.0,248.0,12/34,24/33,6/7,11.0,8/10,22.0,39.0,45/78,36/67,81/145,,,,189.0,2.0,1.0,34/67,22/34,9/33,1/7,11.0,137.0,18/45,15/33,3/14,10.0,8/12,9.0,39.0,31/67,33/78,64/145,,,
ms012,404.0,B. Nakashim...B. NAKASHIMA,B. SheltonB. SHELTON,n0ae,s0s1,228.0,0.0,1.0,30/62,18/30,17/32,2/5,9.0,96.0,11/40,7/21,1/4,10.0,13/19,9.0,21.0,35/62,18/61,53/123,,,,297.0,6.0,1.0,40/61,29/40,14/21,3/4,10.0,180.0,12/30,15/32,3/5,9.0,6/15,26.0,18.0,43/61,27/62,70/123,,,
ms011,404.0,T. Paul,D. Medvedev,pl56,mm58,171.0,4.0,4.0,37/55,19/37,5/18,2/8,8.0,149.0,9/31,11/20,2/5,8.0,10/16,16.0,31.0,24/55,20/51,44/106,,,,254.0,8.0,4.0,31/51,22/31,9/20,3/5,8.0,271.0,18/37,13/18,6/8,8.0,3/4,17.0,15.0,31/51,31/55,62/106,,,
ms009,404.0,H. RuneH. RUNE,S. Tsitsipa...S. TSITSIPAS,r0dg,te51,300.0,3.0,0.0,41/58,30/41,11/17,5/6,10.0,176.0,15/37,11/24,3/5,10.0,10/11,22.0,22.0,41/58,26/61,67/119,,,,245.0,2.0,1.0,37/61,22/37,13/24,2/5,10.0,89.0,11/41,6/17,1/6,10.0,5/10,16.0,19.0,35/61,17/58,52/119,,,
ms010,404.0,M. Giron,A. Fils,gc88,f0f1,245.0,3.0,1.0,50/88,35/50,16/38,2/5,12.0,116.0,19/51,9/30,2/6,13.0,5/5,14.0,37.0,51/88,28/81,79/169,,,,282.0,4.0,0.0,51/81,32/51,21/30,4/6,13.0,173.0,15/50,22/38,3/5,12.0,9/11,27.0,45.0,53/81,37/88,90/169,,,
ms008,404.0,T. Griekspo...T. GRIEKSPOOR,Y. WatanukiY. WATANUKI,gj37,wb08,320.0,3.0,0.0,42/61,34/42,13/19,1/1,10.0,148.0,4/23,18/31,2/4,9.0,4/4,14.0,11.0,47/61,22/54,69/115,,,,247.0,5.0,1.0,23/54,19/23,13/31,2/4,9.0,51.0,8/42,6/19,0/1,10.0,6/10,19.0,27.0,32/54,14/61,46/115,,,
ms031,404.0,D. Shapoval...D. SHAPOVALOV,C. AlcarazC. ALCARAZ,su55,a0e2,215.0,2.0,8.0,31/59,23/31,10/28,4/8,9.0,112.0,14/45,8/18,1/4,9.0,6/9,12.0,27.0,33/59,22/63,55/122,,,,283.0,2.0,5.0,45/63,31/45,10/18,3/4,9.0,185.0,8/31,18/28,4/8,9.0,7/11,16.0,24.0,41/63,26/59,67/122,,,
ms027,404.0,A. Tabilo,T. Fritz,te30,fb98,225.0,3.0,5.0,50/89,27/50,21/39,4/9,13.0,119.0,10/49,17/31,2/7,13.0,11/15,16.0,33.0,48/89,27/80,75/169,,,,274.0,12.0,3.0,49/80,39/49,14/31,5/7,13.0,186.0,23/50,18/39,5/9,13.0,9/10,32.0,43.0,53/80,41/89,94/169,,,
ms029,404.0,H. HurkaczH. HURKACZ,A. De minau...A. DE MINAUR,hb71,dh58,206.0,7.0,1.0,25/43,14/25,7/18,0/4,8.0,54.0,4/20,10/29,0/1,8.0,4/6,13.0,33.0,21/43,14/49,35/92,,,,286.0,2.0,3.0,20/49,16/20,19/29,1/1,8.0,255.0,11/25,11/18,4/4,8.0,1/2,10.0,12.0,35/49,22/43,57/92,,,
ms025,404.0,K. Khachano...K. KHACHANOV,B. SheltonB. SHELTON,ke29,s0s1,246.0,7.0,3.0,40/61,28/40,8/21,7/10,10.0,105.0,15/48,13/29,1/5,11.0,7/9,18.0,20.0,36/61,28/77,64/138,,,,280.0,8.0,3.0,48/77,33/48,16/29,4/5,11.0,152.0,12/40,13/21,3/10,10.0,12/21,30.0,25.0,49/77,25/61,74/138,,,
ms026,404.0,J. Draper,J. Brooksby,d0co,b0cd,297.0,4.0,3.0,30/56,27/30,16/26,1/2,11.0,174.0,19/44,16/37,3/5,11.0,8/9,21.0,26.0,43/56,35/81,78/137,,,,239.0,1.0,4.0,44/81,25/44,21/37,2/5,11.0,108.0,3/30,10/26,1/2,11.0,10/12,16.0,32.0,46/81,13/56,59/137,,,
ms030,404.0,G. Dimitrov,G. Monfils,d875,mc65,269.0,3.0,7.0,65/116,44/65,33/51,6/9,17.0,102.0,20/73,22/49,2/11,17.0,11/18,28.0,49.0,77/116,42/122,119/238,,,,276.0,8.0,6.0,73/122,53/73,27/49,9/11,17.0,119.0,21/65,18/51,3/9,17.0,10/13,32.0,51.0,80/122,39/116,119/238,,,
ms028,404.0,B. Van de z...B. VAN DE ZANDSCHULP,F. Cerundol...F. CERUNDOLO,v812,c0au,241.0,1.0,2.0,37/57,24/37,9/20,1/4,9.0,104.0,13/38,13/33,1/5,10.0,5/12,9.0,29.0,33/57,26/71,59/128,,,,270.0,2.0,2.0,38/71,25/38,20/33,4/5,10.0,198.0,13/37,11/20,3/4,9.0,9/9,19.0,30.0,45/71,24/57,69/128,,,
ms024,404.0,M. ArnaldiM. ARNALDI,B. Nakashim...B. NAKASHIMA,a0fc,n0ae,232.0,2.0,5.0,32/56,23/32,9/24,3/6,9.0,39.0,3/27,5/18,0/1,9.0,4/6,13.0,28.0,32/56,8/45,40/101,,,,323.0,4.0,0.0,27/45,24/27,13/18,1/1,9.0,174.0,9/32,15/24,3/6,9.0,10/12,15.0,12.0,37/45,24/56,61/101,,,
ms023,404.0,A. Michelse...A. MICHELSEN,D. MedvedevD. MEDVEDEV,m0qi,mm58,100.0,0.0,1.0,3/7,1/3,1/4,0/1,1.0,25.0,1/4,0/1,0/0,1.0,2/3,2.0,5.0,2/7,1/5,3/12,,,,356.0,1.0,0.0,4/5,3/4,1/1,0/0,1.0,342.0,2/3,3/4,1/1,1.0,0/0,3.0,0.0,4/5,5/7,9/12,,,
ms019,404.0,M. Berretti...M. BERRETTINI,S. Tsitsipa...S. TSITSIPAS,bk40,te51,237.0,6.0,1.0,37/52,26/37,4/15,3/6,9.0,41.0,2/26,6/18,0/0,9.0,2/4,12.0,24.0,30/52,8/44,38/96,,,,317.0,0.0,2.0,26/44,24/26,12/18,0/0,9.0,186.0,11/37,11/15,3/6,9.0,7/7,12.0,11.0,36/44,22/52,58/96,,,
ms022,404.0,T. Paul,C. Norrie,pl56,n771,243.0,6.0,3.0,30/58,21/30,14/28,0/3,10.0,207.0,14/35,22/35,6/12,11.0,7/8,24.0,29.0,35/58,36/70,71/128,,,,190.0,1.0,7.0,35/70,21/35,13/35,6/12,11.0,210.0,9/30,14/28,3/3,10.0,10/14,13.0,29.0,34/70,23/58,57/128,,,
ms018,404.0,H. Rune,U. Humbert,r0dg,hh26,259.0,6.0,9.0,56/110,42/56,28/54,7/10,17.0,144.0,16/55,25/49,4/10,17.0,7/9,29.0,42.0,70/110,41/104,111/214,,,,251.0,10.0,5.0,55/104,39/55,24/49,6/10,17.0,121.0,14/56,26/54,3/10,17.0,5/10,30.0,55.0,63/104,40/110,103/214,,,
ms021,404.0,A. Fils,L. Musetti,f0f1,m0ej,259.0,6.0,3.0,65/103,44/65,20/38,3/7,16.0,148.0,16/54,17/36,3/6,14.0,16/20,34.0,52.0,64/103,33/90,97/193,,,,263.0,6.0,3.0,54/90,38/54,19/36,3/6,14.0,162.0,21/65,18/38,4/7,16.0,6/8,22.0,27.0,57/90,39/103,96/193,,,
ms017,404.0,Y. Watanuki,F. Tiafoe,wb08,td51,281.0,16.0,2.0,37/71,28/37,22/34,4/6,11.0,142.0,18/50,20/37,3/12,11.0,9/14,47.0,31.0,50/71,38/87,88/158,,,,241.0,4.0,2.0,50/87,32/50,17/37,9/12,11.0,111.0,9/37,12/34,2/6,11.0,6/8,16.0,24.0,49/87,21/71,70/158,,,
ms020,404.0,M. Giron,A. Popyrin,gc88,p09z,283.0,7.0,2.0,67/111,43/67,28/44,14/15,15.0,128.0,11/38,20/48,3/8,15.0,10/13,25.0,46.0,71/111,31/86,102/197,,,,254.0,5.0,4.0,38/86,27/38,28/48,5/8,15.0,86.0,24/67,16/44,1/15,15.0,14/21,31.0,45.0,55/86,40/111,95/197,,,
ms016,404.0,T. Griekspo...T. GRIEKSPOOR,G. Mpetshi ...G. MPETSHI PERRICARD,gj37,m0gz,305.0,10.0,1.0,32/60,26/32,21/28,1/2,11.0,118.0,6/28,10/27,2/5,10.0,8/10,25.0,10.0,47/60,16/55,63/115,,,,272.0,5.0,5.0,28/55,22/28,17/27,3/5,10.0,103.0,6/32,7/28,1/2,11.0,8/10,23.0,28.0,39/55,13/60,52/115,,,
ms063,404.0,Q. Halys,C. Alcaraz,hb64,a0e2,255.0,2.0,0.0,31/49,23/31,9/18,2/5,9.0,42.0,1/21,10/27,0/1,9.0,7/12,7.0,12.0,32/49,11/48,43/97,,,,304.0,7.0,3.0,21/48,20/21,17/27,1/1,9.0,169.0,8/31,9/18,3/5,9.0,2/2,25.0,18.0,37/48,17/49,54/97,,,
ms055,404.0,M. Gigante,T. Fritz,g0gd,fb98,238.0,2.0,5.0,27/58,20/27,15/31,2/5,10.0,96.0,4/39,15/25,1/6,11.0,5/6,18.0,24.0,35/58,19/64,54/122,,,,284.0,5.0,1.0,39/64,35/39,10/25,5/6,11.0,168.0,7/27,16/31,3/5,10.0,9/13,17.0,23.0,45/64,23/58,68/122,,,
ms056,404.0,N. DjokovicN. DJOKOVIC,B. Van de z...B. VAN DE ZANDSCHULP,d643,v812,217.0,0.0,3.0,49/73,31/49,7/24,3/8,12.0,135.0,23/58,7/24,2/4,12.0,12/17,15.0,37.0,38/73,30/82,68/155,,,,285.0,4.0,4.0,58/82,35/58,17/24,2/4,12.0,212.0,18/49,17/24,5/8,12.0,10/12,26.0,25.0,52/82,35/73,87/155,,,
ms048,404.0,A. Rublev,M. Arnaldi,re44,a0fc,194.0,2.0,5.0,33/61,20/33,10/28,4/10,11.0,161.0,13/30,18/40,4/11,11.0,8/10,14.0,33.0,30/61,31/70,61/131,,,,218.0,0.0,0.0,30/70,17/30,22/40,7/11,11.0,218.0,13/33,18/28,6/10,11.0,6/8,19.0,30.0,39/70,31/61,70/131,,,
ms059,404.0,D. GoffinD. GOFFIN,A. De minau...A. DE MINAUR,gb88,dh58,188.0,2.0,2.0,19/56,10/19,19/37,7/11,8.0,52.0,2/25,8/18,0/3,8.0,1/1,6.0,29.0,29/56,10/43,39/99,,,,305.0,2.0,4.0,25/43,23/25,10/18,3/3,8.0,182.0,9/19,18/37,4/11,8.0,10/13,12.0,25.0,33/43,27/56,60/99,,,
